,Open,High,Low,Close
2393,50.20951,50.171093,50.17772,50.255215
2394,50.254486,50.2288,50.206757,50.26759
2395,50.232315,50.197834,50.195587,50.26797
2396,50.23859,50.206203,50.199245,50.268883
2397,50.25853,50.232666,50.211025,50.272118
2398,50.27215,50.25003,50.219948,50.27613
2399,50.261234,50.234783,50.214462,50.276344
2400,50.23346,50.199978,50.195488,50.266552
2401,50.139767,50.084328,50.1293,50.229034
2402,50.005253,49.925426,50.025383,50.15684
2403,49.90266,49.816177,49.93124,50.07112
2404,49.900295,49.83249,49.905586,50.020767
2405,49.877926,49.818573,49.87272,49.97665
2406,49.856792,49.8036,49.84394,49.939648
2407,49.82153,49.767418,49.809875,49.906673
2408,49.84782,49.80958,49.81634,49.892258
2409,49.90605,49.87948,49.85994,49.92065
2410,50.027576,50.02419,49.952385,49.982903
2411,50.053146,50.04375,49.985416,50.02398
2412,50.01057,49.98466,49.96347,50.02368
2413,49.95418,49.914436,49.924423,50.002728
2414,49.933247,49.89457,49.90219,49.979004
2415,50.095177,50.09836,50.011692,50.03378
2416,50.108765,50.098465,50.04207,50.082027
2417,50.147247,50.13299,50.085434,50.13076
2418,50.28225,50.29064,50.192,50.207897
2419,50.598515,50.65075,50.45316,50.412296
2420,50.81364,50.884003,50.64537,50.58135
2421,50.869812,50.91846,50.72852,50.693398
2422,50.841385,50.851875,50.747707,50.76292
2423,50.879776,50.88832,50.78847,50.8064
2424,50.89542,50.89855,50.81085,50.835995
2425,51.092056,51.132042,50.961246,50.93841
2426,51.170948,51.20339,51.04943,51.036858
2427,51.095757,51.082676,51.03109,51.0784
2428,50.938942,50.878235,50.933876,51.043556
2429,50.98969,50.941624,50.968796,51.061962
2430,51.053543,51.02911,51.003098,51.065258
2431,51.115227,51.1043,51.04785,51.09239
2432,51.190212,51.18313,51.117943,51.157684
2433,51.26216,51.260876,51.182556,51.2149
2434,51.24995,51.233475,51.18929,51.24166
2435,51.185493,51.14852,51.150482,51.229706
2436,51.091267,51.035114,51.080307,51.184544
2437,51.056053,50.99178,51.05526,51.170086
2438,51.100826,51.060703,51.069862,51.152935
2439,51.072536,51.025986,51.04963,51.141094
2440,51.005856,50.94783,50.997353,51.10374
2441,50.986034,50.931454,50.97326,51.075012
2442,50.982944,50.934853,50.962086,51.055252
2443,51.1066,51.087845,51.049004,51.103863
2444,51.151646,51.14039,51.08463,51.129745
2445,51.238163,51.233833,51.162384,51.198666
2446,51.334473,51.34222,51.243492,51.264168
2447,51.35609,51.355797,51.2751,51.306484
2448,51.36861,51.359398,51.29872,51.341938
2449,51.35729,51.338074,51.299885,51.35628
2450,51.314816,51.282303,51.274055,51.347874
2451,51.30579,51.26725,51.27255,51.354294
2452,51.29291,51.253456,51.260834,51.343746
2453,51.224148,51.171272,51.208908,51.309303
2454,51.21645,51.17085,51.192154,51.2829
2455,51.23289,51.198,51.195213,51.27186
2456,51.180782,51.134167,51.1578,51.249756
2457,51.13711,51.08534,51.120617,51.219227
2458,51.163,51.122562,51.13234,51.216064
2459,51.27725,51.266216,51.209763,51.255047
2460,51.267895,51.24729,51.21235,51.270245
2461,51.243435,51.210052,51.20386,51.278557
2462,51.17511,51.126034,51.155205,51.250385
2463,51.08319,51.019142,51.082073,51.196697
2464,50.9609,50.88131,50.979343,51.114063
2465,50.98646,50.92664,50.98022,51.088905
2466,50.976574,50.92442,50.9608,51.059315
2467,50.905983,50.840435,50.907,51.022957
2468,50.92063,50.86721,50.906506,51.006485
2469,50.926315,50.88345,50.899033,50.98508
2470,50.977474,50.948673,50.932583,51.000237
2471,51.099113,51.08801,51.031982,51.0767
2472,51.223957,51.23118,51.1338,51.154762
2473,51.297344,51.30908,51.20145,51.216717
2474,51.354893,51.363163,51.263237,51.283295
2475,51.296528,51.277348,51.23918,51.295315
2476,51.270954,51.243057,51.224514,51.29207
2477,51.217197,51.17416,51.189705,51.27707
2478,51.1711,51.122387,51.15074,51.245434
2479,51.226852,51.198433,51.181114,51.249187
2480,51.233467,51.207005,51.185287,51.250805
2481,51.2754,51.257168,51.21689,51.271675
2482,51.26011,51.23382,51.21167,51.27705
2483,51.287376,51.266582,51.232048,51.290276
2484,51.27974,51.255337,51.228924,51.29189
2485,51.21861,51.178646,51.18728,51.270584
2486,51.194923,51.154636,51.16403,51.24767
2487,51.233463,51.20538,51.18731,51.25497
2488,51.236813,51.20951,51.189674,51.256313
2489,51.232807,51.20481,51.18654,51.25408
2490,51.238472,51.20959,51.1933,51.262035
2491,51.288475,51.272808,51.226746,51.278187
2492,51.294773,51.276825,51.235893,51.290386
2493,51.337658,51.326668,51.270027,51.31548
2494,51.350037,51.335526,51.286793,51.336952
2495,51.25551,51.21169,51.228928,51.317463
2496,51.113396,51.03892,51.12524,51.253765
2497,51.19078,51.14179,51.170746,51.265884
2498,51.246243,51.21723,51.201214,51.270138
2499,51.292973,51.275826,51.2331,51.28653
2500,51.244675,51.21174,51.20455,51.278667
2501,51.176693,51.12803,51.156265,51.250908
2502,51.155674,51.110603,51.1308,51.22061
2503,51.254673,51.239594,51.19227,51.242817
2504,51.314198,51.30875,51.2397,51.277737
2505,51.351906,51.346794,51.276936,51.314674
2506,51.375294,51.36502,51.306717,51.351368
2507,51.499805,51.502018,51.41549,51.444103
2508,51.596397,51.607304,51.501102,51.51858
2509,51.85948,51.905067,51.720573,51.6932
2510,52.01167,52.062378,51.866142,51.832558
2511,52.05362,52.080647,51.937557,51.935432
2512,52.132313,52.149223,52.028755,52.0403
2513,52.15188,52.155903,52.064346,52.092995
2514,52.131447,52.120014,52.063217,52.11222
2515,52.05138,52.01356,52.01615,52.099716
2516,52.074783,52.04558,52.02878,52.101055
2517,52.141754,52.120834,52.085335,52.14691
2518,52.16436,52.143147,52.108276,52.170326
2519,52.268497,52.260822,52.195385,52.23993
2520,52.342194,52.34264,52.258842,52.292923
2521,52.30173,52.279373,52.246876,52.310955
2522,52.29016,52.26142,52.24327,52.31574
2523,52.231464,52.18925,52.201458,52.291515
2524,52.19699,52.14933,52.17383,52.27095
2525,52.079437,52.009014,52.084816,52.211582
2526,52.06781,52.00993,52.05758,52.167736
2527,52.188473,52.164597,52.135674,52.201332
2528,52.22894,52.210037,52.169876,52.22911
2529,52.25096,52.232456,52.191376,52.250168
2530,52.253567,52.23192,52.19789,52.260845
2531,52.29294,52.27266,52.235504,52.296803
2532,52.33701,52.324673,52.269608,52.320564
2533,52.294903,52.266216,52.24794,52.320354
2534,52.284153,52.25291,52.240387,52.31614
2535,52.258846,52.22216,52.221916,52.30477
2536,52.220257,52.175293,52.193703,52.28735
2537,52.15655,52.101635,52.14249,52.249054
2538,52.087345,52.024414,52.083378,52.200275
2539,52.135014,52.092487,52.10554,52.195652
2540,52.083817,52.03156,52.066544,52.169323
2541,51.987255,51.91659,51.993073,52.119823
2542,51.964325,51.902847,51.958725,52.073242
2543,51.88014,51.81173,51.8833,52.006664
2544,51.89213,51.839165,51.876022,51.97902
2545,51.887157,51.841324,51.862175,51.955738
2546,51.750282,51.676056,51.760887,51.891468
2547,51.609634,51.51496,51.64593,51.802998
2548,51.55543,51.467663,51.583206,51.730953
2549,51.434223,51.339153,51.471275,51.628216
2550,51.31549,51.21723,51.35669,51.517406
2551,51.181637,51.07592,51.232327,51.4024
2552,51.119335,51.02726,51.15312,51.304935
